,source,content,category,sentiment,date_parsed
3310,blick,"Prinz Harry liess sich für Doku bei Therapiesitzung filmen. Für seinen Dok-Film, in dem Prinz Harry über seine mentale Gesundheit spricht, liess sich der Royal bei einer Therapiestunde filmen. Auf eigenen Wunsch, wie die Regisseurin nun verrät.",entertainment,1,2021-05-25
3311,telebasel,"Milli-Vanilli-Sänger Davis nach Corona-Erkrankung verstorben. Einer der Sänger der Musikgruppe Milli Vanilli, John Davis, ist tot. Er starb am Montagabend im Alter von 66 Jahren an den Folgen einer Covid-Erkrankung.",entertainment,0,2021-05-25
3312,nau.ch,Eurovision Song Contest: Franzosen wollen keine Beschwerde einlegen. Der Drogentest beim Sänger der Siegerband beim Eurovision Song Contest ist negativ ausgefallen. Die zweitplatzierten Franzosen verzichten auf eine Beschwerde.,entertainment,0,2021-05-25
3313,blick,"Ikke Hüftgold erhebt schwere Vorwürfe gegen Sat.1. Es war ein Schock für Ikke Hüftgold. Für die Sat.1-Sendung «Plötzlich arm, plötzlich reich» sollte er sein Umfeld mit einer Familie tauschen. Wegen erschreckenden Umständen brach er das Experiment ab und macht schwere Anschuldigungen gegen den Sender.",entertainment,0,2021-05-25
3314,20 minuten,"Produkte-Rückruf - Ikea ruft Geschirr wegen Verbrühungsgefahr zurück. Teller, Schüsseln und Becher aus den Linien Heroisk und Talrika können unter heissen Temperaturen brechen. Käufer erhalten den Kaufpreis auch ohne Quittung zurückerstattet.",entertainment,0,2021-05-25
3315,prosieben.de,"GNTM Finale 2021: Das sagt Heidi über die Finalistinnen - ProSieben. Wer ist im Finale? Die vier Finalistinnen stehen fest - und Diversity wird groß geschrieben. Welche Models kämpfen um den Titel ""Germany’s Next Topmodel"" 2021?",entertainment,1,2021-05-25
3316,20 minuten,«Bennifer» forever - J.Lo und Ben heftig turtelnd im Gym gesichtet. Jennifer Lopez und Ben Affleck sollen Gerüchten zufolge wieder ein Paar sein. Beweise gefällig? Am Wochenende wurden die beiden heftig turtelnd in einem Gym in Miami gesichtet.,entertainment,0,2021-05-25
3317,bluewin.ch,Anke Engelke verzockt beim Promi-Special 250'000 Euro. Ulknudel Anke Engelke sass bereits zum achten Mal bei Günther Jauch auf dem Stuhl. Wie schon beim letzten Versuch riskierte die Komikerin zu viel und verlor fast alles. Hättest Du die Frage gewusst?,entertainment,0,2021-05-25
3318,bluewin.ch,"So gut sind die neuen Bremer Ermittler. 18 Jahre ermittelten in Bremen Lürsen und Stedefreund. Nun übernahm ein neues «Tatort»-Trio, dargestellt von Jasna Fritzi Bauer, Luise Wolfram und «Game of Thrones»-Schauspieler Dar Salim. Ging das Konzept auf?",entertainment,1,2021-05-25
3319,20 minuten,Song «Jackpot» - Bastian Baker macht in seinem neuen Video einen Roadtrip durch die Schweiz. Der Waadtländer Musiker hat mit «Jackpot» eine neue Single am Start. Das dazugehörige Video ist eine Liebeserklärung an sein Heimatland.,entertainment,1,2021-05-25
3320,nau.ch,Bachelorette Dina Rossi bekommt einen Korb!. Die Bachelorette Dina Rossi wird von Single-Männer umschwärmt. Doch einer hat keinen Bock mehr auf die schöne Bernerin.,entertainment,0,2021-05-25
3321,blick,"ESC-Held Gjon’s Tears: «Der dritte Platz ist besser als der erste». Gjon's Tears ist nach seinem erfolgreichen ESC-Abenteuer wieder zurück in der Schweiz. Dass er nicht gewonnen hat, stört ihn überhaupt nicht.",entertainment,1,2021-05-24
3322,nau.ch,"ESC: Das sagt Gjon's Tears über seinen Doppeladler-Jubel. Er sang grandios, sein Jubel stiess einigen jedoch sauer auf. Nun erklärt Gjon's Tears seine Doppeladler-Geste.",entertainment,1,2021-05-24
3323,20 minuten,"Kulturelle Aneignung - Justin Bieber rasiert nach Dreadlocks-Kritik seinen Kopf. Über Wochen hinweg wurde Bieber im Netz dazu aufgerufen, seine Dreadlocks loszuwerden. Nun hat er sich kurzerhand den Kopf kahl rasiert.",entertainment,0,2021-05-24
3324,20 minuten,"«Die Bachelorette» – Folge 5 : Pablo bandelt angeblich mit einer anderen Frau an. In der letzten Folge vor den Dreamdates behauptet Bastian, dass sein Mitstreiter Pablo mit einer anderen Frau flirtet. Die Bachelorette ist «perplex».",entertainment,0,2021-05-24
3325,blick,"Lil Nas X platzt während ""Saturday Night Live""-Auftritt die Hose. US-Rapper Lil Nas X stellte bei einem Auftritt bei «Saturday Night Live» seine Professionalität unter Beweis. Dem Musiker riss plötzlich die Hose, doch er machte unbeirrt weiter.",entertainment,1,2021-05-24
3326,srf,WM-Spiele vom Dienstag – Kasachstan verliert erstmals – Briten mit erstem WM-Punkt. Nach zwei Siegen verlieren die Kasachen gegen die USA klar. Dänemark schlägt Grossbritannien nach Verlängerung.,sport,1,2021-05-25
3327,blick,Giro d'Italia ändert wegen Seilbahnunglück die Strecke. Die drittletzte Etappe des Giro hätte über den Monte Mottarone führen sollen. Dieser Plan wurde wegen des tödlichen Seilbahnunglücks nun geändert.,sport,0,2021-05-25
3328,blick,"Zverev rechnet mit Gegnern ab: «Die meisten spielen nur wegen Geld.». Alexander Zverev wetzt verbal die Krallen. Er meint, die meisten Spieler liebten Tennis nicht, spielten nur wegen dem Geld.",sport,0,2021-05-25
3329,srf,News aus der Leichtathletik – Rückschlag für Lea Sprunger. Hier finden Sie die wichtigsten Leichtathletik-News des Tages.,sport,0,2021-05-25
3330,bluewin.ch,Ronaldo-Post sorgt für Aufsehen bei Juventus-Fans. Ein Social-Media-Post von Fussballstar Cristiano Ronaldo hat die seit Wochen brodelnden Gerüchte um einen möglichen Vereinswechsel wieder angefacht.,sport,1,2021-05-25
3331,blick,"Formel 1: Machen die Bullen Mercedes nervös?. Mercedes, sieben Jahre lang fast ohne Gegenwehr (kurze Ausnahme Ferrari 2017 und 2018), muss jetzt als 14facher Weltmeister in Serie wieder beissen. Red Bull-Honda hat den Silberpfeilen an allen Fronten den Kampf angesagt.",sport,0,2021-05-25
3332,srf,Internationale Fussball-News - Final der Champions League vor 16'500 Zuschauern. Hier finden Sie die wichtigsten Neuigkeiten aus dem internationalen Fussball.,sport,1,2021-05-25
3333,blick,"Tennis: Roger Feder wollte sich die Haare rot färben lassen. Tennis-Star Roger Federer spricht im Interview mit «GQ» über sein Karriere-Ende, den ständigen Leistungsdruck und eine Schnapsidee aus seiner Jugendzeit.",sport,1,2021-05-25
3334,blick,Sunrise UPC bekommt wieder die Eishockey-TV-Rechte: Was passiert mit SRF?. Die National League hat die TV-Rechte bis 2027 an Sunrise UPC vergeben. Komplett. Kann SRF auch Zukunft noch Eishockey-Highlights und Live-Playoff-Spiele zeigen?,sport,1,2021-05-25
3335,blick,"Unfassbares Angebot aus Portugal für Torhüter-Legende Gigi Buffon. Juve-Legende Gigi Buffon nach Lissabon? Der 43-Jährige wird heiss umworben, allerdings hat das Angebot einen süssen Haken.",sport,0,2021-05-25
3336,tages-anzeiger,"Schweiz-Verteidiger Jonas Siegenthaler - «In Thailand starren mich alle an». Rassismus und Aufmerksamkeit lassen ihn kalt, die Vorstellung einer WM-Medaille treibt ihn an. Der Zürcher Jonas Siegenthaler ist ein Charakterkopf im Nationalteam.",sport,1,2021-05-25
3337,speedweek.com,Vertrag verlängert: Jack Miller bleibt bei Ducati. Wenige Tage vor dem Italien-GP in Mugello machte Ducati die Vertragsunterzeichnung mit dem zweifachen MotoGP-Saisonsieger Jack Miller (26) für 2022 offiziell.,sport,1,2021-05-25
3338,bluewin.ch,Hansi Flick wird Nachfolger von Jogi Löw als Bundestrainer. Hansi Flick wird neuer Bundestrainer. Der bisherige Bayern-Erfolgscoach folgt nach der Europameisterschaft in diesem Sommer auf Joachim Löw und erhält einen Vertrag bis ins Jahr 2024.,sport,1,2021-05-25
3339,motorsport-total.com,Formel-1-Liveticker: Ferrari-Podium - War es das erstmal?. Aktuell im Formel-1-Liveticker: +++ Ex- Teamchef findet bewegende Worte +++ Schlechte Nachrichten f&uuml;r &Ouml;sterreich-Grand-Prix? +++ Pirelli testet mit Ferrari +++,sport,0,2021-05-25
3340,20 minuten,"Zwei SRF-Comedians lügen sich am Geneva Open zu einem Federer-Treffen. Sie wollen unbedingt einmal Roger Federer treffen, um ihn in ihre Sendung einzuladen. Aus diesem Grund erschleichen sich die «Zwei am Morge»-Comedians den Zutritt zu einem Spiel des Schweizer Tennisstars.",sport,0,2021-05-25
3341,blick,Celtic Glasgow und Ipswich Town wollen U17-Weltmeister Benjamin Siegrist. Benjamin Siegrist (29) wird in Schottland mit Auszeichnungen überhäuft – und weckt nach einer starken Saison mit Dundee United viel Interesse auf dem Transfermarkt.,sport,1,2021-05-25
3342,srf,Verkehrte Welt an Eishockey-WM - Die Aussenseiter brillieren - die Favoriten schwächeln. Die Aussenseiter mischen die Eishockey-WM in Lettland auf und sorgen für Überraschungen gegen die Titelfavoriten.,sport,0,2021-05-25
3343,real total,Jetzt offiziell: Real Madrid verlängert mit Luka Modrić bis 2022. Luka Modrić bleibt wie erwartet Real Madrid erhalten: Der 35-jährige Kroate verlängert seinen Vertrag bis Sommer 2022.,sport,1,2021-05-25
3344,blick,Nati-Trainer Patrick Fischer warnt vor Schweden-Reaktion. Und wieder diese Schweden. Doch diesmal könnte sich die Favoritenrolle geändert haben. Der Schweizer Nati-Trainer Patrick Fischer hebt schon mal den Warnfinger.,sport,1,2021-05-25
3345,focus online,"Christian Drosten: Studie zu Infektiosität von Kindern endlich veröffentlicht. Der Virologe Christian Drosten hält an seiner Einschätzung zu einer Ansteckungsgefahr auch durch Kinder beim Coronavirus fest. Die Erkenntnisse seiner neu veröffentlichten Studie zur Viruslast bei Infizierten zeigen, dass die Infektiosität bei allen Altersgru…",science,1,2021-05-25
3346,t-online,Logik-Rätsel: Bewegen Sie nur ein Streichholz für ein Quadrat!. t-online.de fordert Sie im Video regelmäßig mit kniffligen Rätseln heraus.  Halten Sie sich für ein 'Superhirn'?  Zerbrechen Sie sich den Kopf über unsere Aufgaben.,science,0,2021-05-25
3347,bild,"Corona-Zahlen gehen runter: Das dürfen wir bald wieder!. Die Sieben-Tage-Inzidenz sinkt in Deutschland. BILD zeigt, was deshalb schon am kommenden Wochenende in unseren Städten passieren könnte.",science,0,2021-05-25
3348,tages-anzeiger,Neue Mission für Ingenuity - Mars-Heli hoppst nun immer weiter vom Rover weg. Ingenuity hat einen neuen Auftrag erhalten. Die Nasa lässt die Drohne weitere Strecken fliegen – ohne Rückkehr zum Startplatz.,science,1,2021-05-25
3349,chip online,Warmluftblase bringt uns die 30 Grad zurück - Hitzekracher nächste Woche. Noch ist es kühl. Doch die Wettermodelle zeigen am Wochenende einen Wetterwechsel an. Über Skandinavien breitet sich Hochdruck aus. Und das hat weitreichende Folgen. Zu Beginn der neuen Woche schwappt eine Warmluftblase auch bis nach Deutschland. Die Temperat…,science,0,2021-05-25
3350,der spiegel,Deutlicher Anstieg: Immer mehr Deutsche haben Nebenjobs. Viele Nebenjobs fielen in der Coronakrise weg. Zumindest bis dahin waren sie aber laut einer aktuellen IW-Studie für viele Menschen ein wichtiges Standbein – und das nicht nur bei unteren Einkommen.,science,0,2021-05-25
3351,der spiegel,"Coronapandemie: Große Mehrheit für sofortige Rückkehr zum Präsenzunterricht. Die Mehrheit der Menschen hat keine Lust mehr auf Homeschooling – oder sieht keinen Sinn mehr darin, wie eine Studie zeigt. Zwischen den Bundesländern gibt es aber Unterschiede.",science,0,2021-05-25
3352,heise online,"Warum Forscher wirkmächtige Sprach-KIs besser verstehen wollen. Forscher weltweit kooperieren, um mächtige neue Texterstellungssysteme zu analysieren, die Google & Co. geschaffen haben, aber noch nicht vollständig verstehen.",science,1,2021-05-25
3353,die welt,"Astrofund im Archiv: Forscher entdecken jüngste Spiralgalaxie. Japanische Wissenschaftler haben eine überraschende Entdeckung gemacht. Sie haben eine Spiralgalaxie gefunden, die sich schon bald nach dem Urknall entwickelt hat – früher, als man es bislang für möglich gehalten hat.",science,1,2021-05-25
3354,heise online,"Astrophysik: Dunkle Materie und kein Schwarzes Loch im Zentrum der Milchstraße?. Ein Forscherteam behauptet, dass ein Kern aus Dunkler Materie die Orbits der Sterne im Zentrum der Milchstraße besser erklären könnte als ein Schwarzes Loch.",science,0,2021-05-25
3355,bild,Britische Mutation: Darum ist Memmingens Corona-Inzidenz über 200!. Memmingen – Der bundesweite Corona-Hotspot Nummer eins ist Memmingen. Die Stadt wies am Pfingstmontag nach Angaben des RKI einen Wert von 238 auf.,science,0,2021-05-25
3356,bild,"Im Südwesten - Sieben-Tage-Inzidenz sinkt auf 74,6. Stuttgart – Die Sieben-Tage-Inzidenz im Südwesten ist am Pfingstmontag auf 74,6 gesunken.",science,0,2021-05-25
3357,futurezone.de,Mars-Rover: NASA-Forscher könnten große Entdeckung gemacht haben - futurezone.de. Mit dem Mars-Rover Curiosity könnte die NASA auf etwas Besonderes gestoßen sein. Womöglich haben die Wissenschaftler:innen organische Rückstände gefunden.,science,0,2021-05-25
3358,faz - frankfurter allgemeine zeitung,"Sieben-Tage-Inzidenz fällt bundesweit unter 60. An Pfingstmontag hat das Robert Koch-Institut lediglich 1911 Corona-Neuinfektionen und 33 Todesfälle im Zusammenhang mit dem Virus registriert. Die Inzidenz sinkt auf 58,4.",science,0,2021-05-25
3359,t-online,Corona in Köln: Inzidenz verharrt bei 70 – zwei neue Todesfälle - t-online. In Köln ist die Sieben-Tage-Inzidenz nach Pfingsten so niedrig wie lange nicht mehr –  doch die Zahlen könnten wegen der Feiertage verfälscht sein.,science,0,2021-05-25
3360,futurezone.at,"Wie Zeitreisen physikalisch möglich sind. Seit über einem Jahrhundert forscht die Wissenschaft daran, wie man die Vergangenheit oder Zukunft besuchen könnte.",science,1,2021-05-25
3361,scinexx | das wissensmagazin,Zellmembran: Kamen die Bausteine aus dem All? - Astronomen weisen Phospholipid-Bestandteil Ethanolamin in interstellaren Wolken nach. Kosmischer Ursprung: Ein entscheidender Bestandteil der ersten Zellmembranen könnte ursprünglich aus dem Weltall auf die Urerde gekommen sein. Denn,science,0,2021-05-24
3362,chip online,Warmluftblase bringt uns die 30 Grad zurück - Hitzekracher nächste Woche. Noch ist es kühl. Doch die Wettermodelle zeigen am Wochenende einen Wetterwechsel an. Über Skandinavien breitet sich Hochdruck aus. Und das hat weitreichende Folgen. Zu Beginn der neuen Woche schwappt eine Warmluftblase auch bis nach Deutschland. Die Temperaturen steigen bis auf 30 Grad.,science,0,2021-05-25
3363,wetterauer zeitung,"Was Narzissten anrichten können - Betroffene berichten. Was für ein toller Typ! So denken mitunter Menschen, die sich vom Charme eines Narzissten blenden lassen. Das kann der Beginn eines leidvollen Wegs sein, wie drei Betroffene der WZ erzählen.",science,1,2021-05-24
3364,fitbook.de,"Mehr als drei Tassen Kaffee pro Tag sollen das Sterberisiko senken - FITBOOK. Es spielt für die Gesundheit eine wichtige Rolle, wie viele Tassen Kaffee man pro Tag trinkt. Studien haben das richtige Maß identifiziert.",health,1,2021-05-25
3365,woman.at,Hilft Sonnencreme besser gegen Falten als Anti-Aging-Produkte? - WOMAN.at. Sonnencreme soll besser gegen Falten wirken als teure Anti-Aging-Produkte. Das behauptet eine neue Studie eines US-Verbrauchermagazins. Kann das stimmen?,health,0,2021-05-25
3366,tonight.de,Heuschnupfen 2021: Was sind die Ursachen und wie lässt sich einer Pollenallergie vorbeugen? - Tonight News. Wie entsteht Heuschnupfen und welche Faktoren begünstigen eine Allergie gegen Pollen? Alle Infos über Ursachen und Vorbeugungsmöglichkeiten.,health,0,2021-05-25
3367,kurier,Milder Corona-Verlauf könnte zu lebenslangen Antikörpern führen - KURIER. Gute Nachrichten nach überstandener Infektion: Antikörper-produzierende Zellen können ein Leben lang erhalten bleiben.,health,0,2021-05-25
3368,die welt,"Narkose: Manche fallen in ein Delir, von dem sie sich nie ganz erholen. Bis zu einem Drittel aller Patienten erwacht nach einer Operation in tiefer Verwirrung. Bessert sich der Zustand nicht, drohen bleibende Hirnschäden, vergleichbar mit einer leichten Demenz. Eine Expertin erklärt, wie man einem Delir vorbeugen kann.",health,0,2021-05-25
3369,infranken.de,Nach Impfung mit Biontech und Moderna: So häufig treten Gesichtslähmungen auf - inFranken.de. Kann eine Corona-Impfung mit den mRNA-Impfstoffen von Biontech und Moderna Gesichtslähmungen auslösen? Nach mehreren Vorfällen hat eine Studie die Nebenwirkungen der Vakzine genauer untersucht.,health,0,2021-05-25
3370,heilpraxisnet.de,COVID-19: Neue Therapie verwendet Nanopartikel zur Behandlung. Neuer COVID-19-Therapieansatz erfolgreich im Test COVID-19 wird die Menschheit trotz der Impfungen noch länger begleiten und effiziente Behandlungsmöglichkeiten sind daher weiterhin dringend gesucht. Ein internationales Forschungsteam hat nun einen neuen Ansa…,health,1,2021-05-25
3371,news.de,"Coronavirus-News aktuell: Angst vor SARS-CoV-3! Forscher entdecken neues Coronavirus - news.de. Bislang sind sieben Coronaviren bekannt, die den Menschen befallen können. MERS, SARS und SARS-CoV-2 sind wohl die bekanntesten und gefährlichsten. Nun wollen Forscher ein achtes Coronavirus entdeckt haben, das für uns Menschen gefährlich werden kann. SARS-Co…",health,1,2021-05-25
